"Week","Date","Away","Home","CBSGameID","Slug"
"10","20261107","OREG","OHIOST","50028552","NCAAF_20261107_OREG@OHIOST"
"10","20261107","MD","PURDUE","50028554","NCAAF_20261107_MD@PURDUE"
"10","20261107","TXAM","SC","50028556","NCAAF_20261107_TXAM@SC"
"10","20261107","CLEM","CUSE","50028558","NCAAF_20261107_CLEM@CUSE"
"10","20261107","UK","TENN","50028559","NCAAF_20261107_UK@TENN"
"10","20261107","MERMAK","WAKE","50028561","NCAAF_20261107_MERMAK@WAKE"
"10","20261107","LAMON","ARKST","50028565","NCAAF_20261107_LAMON@ARKST"
"10","20261107","ARK","AUBURN","50028566","NCAAF_20261107_ARK@AUBURN"
"10","20261107","IOWAST","BAYLOR","50028568","NCAAF_20261107_IOWAST@BAYLOR"
"10","20261107","CINCY","HOU","50028575","NCAAF_20261107_CINCY@HOU"
"10","20261106","NEB","ILL","50028577","NCAAF_20261106_NEB@ILL"
"10","20261107","UCF","KANSAS","50028579","NCAAF_20261107_UCF@KANSAS"
"10","20261107","OKLAST","KSTATE","50028580","NCAAF_20261107_OKLAST@KSTATE"
"10","20261107","BAMA","LSU","50028581","NCAAF_20261107_BAMA@LSU"
"10","20261107","SALA","UL","50028583","NCAAF_20261107_SALA@UL"
"10","20261107","UCLA","MINN","50028585","NCAAF_20261107_UCLA@MINN"
"10","20261107","VANDY","MISSST","50028586","NCAAF_20261107_VANDY@MISSST"
"10","20261107","TEXAS","MIZZOU","50028587","NCAAF_20261107_TEXAS@MIZZOU"
"10","20261107","RICE","NTEXAS","50028593","NCAAF_20261107_RICE@NTEXAS"
"10","20261107","IOWA","NWEST","50028594","NCAAF_20261107_IOWA@NWEST"
"10","20261107","UGA","MISS","50028596","NCAAF_20261107_UGA@MISS"
"10","20261106","VATECH","SMU","50028598","NCAAF_20261106_VATECH@SMU"
"10","20261107","WVU","TXTECH","50028605","NCAAF_20261107_WVU@TXTECH"
"10","20261107","LATECH","TROY","50028606","NCAAF_20261107_LATECH@TROY"
"10","20261107","TULSA","TULANE","50028607","NCAAF_20261107_TULSA@TULANE"
"10","20261107","CHARLO","UAB","50028608","NCAAF_20261107_CHARLO@UAB"
"10","20261107","RUT","WISC","50028610","NCAAF_20261107_RUT@WISC"
"10","20261107","COLO","ARIZST","50028611","NCAAF_20261107_COLO@ARIZST"
"10","20261107","BOISE","COLOST","50028613","NCAAF_20261107_BOISE@COLOST"
"10","20261107","LIB","NMEXST","50028617","NCAAF_20261107_LIB@NMEXST"
"10","20261107","HAWAII","UTEP","50028619","NCAAF_20261107_HAWAII@UTEP"
"10","20261107","BYU","UTAH","50028620","NCAAF_20261107_BYU@UTAH"
"10","20261107","FRESNO","UTAHST","50028621","NCAAF_20261107_FRESNO@UTAHST"
"10","20261106","NMEX","NEVADA","50028625","NCAAF_20261106_NMEX@NEVADA"
"10","20261107","TXSTSM","OREGST","50028626","NCAAF_20261107_TXSTSM@OREGST"
"10","20261107","NILL","SJST","50028627","NCAAF_20261107_NILL@SJST"
"10","20261107","WYO","UNLV","50028629","NCAAF_20261107_WYO@UNLV"
"10","20261107","PSU","WASH","50028630","NCAAF_20261107_PSU@WASH"
"11","20261110","WMICH","AKRON","50028632","NCAAF_20261110_WMICH@AKRON"
"11","20261110","KENTST","BGREEN","50028633","NCAAF_20261110_KENTST@BGREEN"
"11","20261110","OHIO","MIAOH","50028634","NCAAF_20261110_OHIO@MIAOH"
"11","20261111","BUFF","BALLST","50028635","NCAAF_20261111_BUFF@BALLST"
"11","20261111","SACST","CMICH","50028636","NCAAF_20261111_SACST@CMICH"
"11","20261111","UMASS","TOLEDO","50028637","NCAAF_20261111_UMASS@TOLEDO"
"11","20261112","MEMP","SFLA","50028638","NCAAF_20261112_MEMP@SFLA"
"11","20261112","UL","LAMON","50028639","NCAAF_20261112_UL@LAMON"
"11","20261113","FSU","PITT","50028640","NCAAF_20261113_FSU@PITT"
"11","20261113","HOU","COLO","50028641","NCAAF_20261113_HOU@COLO"
"11","20261114","ECU","CHARLO","50028646","NCAAF_20261114_ECU@CHARLO"
"11","20261114","GATECH","CLEM","50028647","NCAAF_20261114_GATECH@CLEM"
"11","20261114","ARKST","CSTCAR","50028648","NCAAF_20261114_ARKST@CSTCAR"
"11","20261114","JMAD","UCONN","50028650","NCAAF_20261114_JMAD@UCONN"
"11","20261114","FIU","DE","50028653","NCAAF_20261114_FIU@DE"
"11","20261114","MIZZOU","UGA","50028659","NCAAF_20261114_MIZZOU@UGA"
"11","20261114","GAS","GAST","50028660","NCAAF_20261114_GAS@GAST"
"11","20261114","USC","IND","50028663","NCAAF_20261114_USC@IND"
"11","20261114","FLA","UK","50028665","NCAAF_20261114_FLA@UK"
"11","20261114","MTSU","LIB","50028667","NCAAF_20261114_MTSU@LIB"
"11","20261114","APLST","MRSHL","50028669","NCAAF_20261114_APLST@MRSHL"
"11","20261114","WISC","MD","50028670","NCAAF_20261114_WISC@MD"
"11","20261114","DUKE","MIAMI","50028671","NCAAF_20261114_DUKE@MIAMI"
"11","20261114","WASH","MICHST","50028672","NCAAF_20261114_WASH@MICHST"
"11","20261114","LVILLE","UNC","50028676","NCAAF_20261114_LVILLE@UNC"
"11","20261114","CUSE","NCST","50028677","NCAAF_20261114_CUSE@NCST"
"11","20261114","BC","ND","50028678","NCAAF_20261114_BC@ND"
"11","20261114","NWEST","OHIOST","50028679","NCAAF_20261114_NWEST@OHIOST"
"11","20261114","MINN","PSU","50028681","NCAAF_20261114_MINN@PSU"
"11","20261114","NEB","RUT","50028685","NCAAF_20261114_NEB@RUT"
"11","20261114","UAB","TEMPLE","50028688","NCAAF_20261114_UAB@TEMPLE"
"11","20261114","ARIZST","UCF","50028689","NCAAF_20261114_ARIZST@UCF"
"11","20261114","CAL","UVA","50028691","NCAAF_20261114_CAL@UVA"
"11","20261114","STNFRD","VATECH","50028692","NCAAF_20261114_STNFRD@VATECH"
"11","20261114","KANSAS","WVU","50028696","NCAAF_20261114_KANSAS@WVU"
"11","20261114","SC","ARK","50028701","NCAAF_20261114_SC@ARK"
"11","20261114","PURDUE","IOWA","50028705","NCAAF_20261114_PURDUE@IOWA"
"11","20261114","CINCY","IOWAST","50028706","NCAAF_20261114_CINCY@IOWAST"
"11","20261114","TEXAS","LSU","50028707","NCAAF_20261114_TEXAS@LSU"
"11","20261114","USM","LATECH","50028709","NCAAF_20261114_USM@LATECH"
"11","20261114","AUBURN","MISSST","50028710","NCAAF_20261114_AUBURN@MISSST"
"11","20261114","NMEXST","MOST","50028711","NCAAF_20261114_NMEXST@MOST"
"11","20261114","NEVADA","NILL","50028713","NCAAF_20261114_NEVADA@NILL"
"11","20261114","MISS","OKLA","50028715","NCAAF_20261114_MISS@OKLA"
"11","20261114","TXTECH","OKLAST","50028716","NCAAF_20261114_TXTECH@OKLAST"
"11","20261114","TULANE","RICE","50028717","NCAAF_20261114_TULANE@RICE"
"11","20261114","WAKE","SMU","50028718","NCAAF_20261114_WAKE@SMU"
"11","20261114","KENSAW","SAMST","50028719","NCAAF_20261114_KENSAW@SAMST"
"11","20261114","TROY","SALA","50028721","NCAAF_20261114_TROY@SALA"
"11","20261114","KSTATE","TCU","50028727","NCAAF_20261114_KSTATE@TCU"
"11","20261114","TENN","TXAM","50028730","NCAAF_20261114_TENN@TXAM"
"11","20261114","FRESNO","TXSTSM","50028731","NCAAF_20261114_FRESNO@TXSTSM"
"11","20261114","FAU","TULSA","50028732","NCAAF_20261114_FAU@TULSA"
"11","20261114","NTEXAS","TXSA","50028735","NCAAF_20261114_NTEXAS@TXSA"
"11","20261114","BAMA","VANDY","50028736","NCAAF_20261114_BAMA@VANDY"
"11","20261114","JAXST","WKY","50028738","NCAAF_20261114_JAXST@WKY"
"11","20261114","SJST","AF","50028740","NCAAF_20261114_SJST@AF"
"11","20261114","UTAH","ARIZ","50028741","NCAAF_20261114_UTAH@ARIZ"
"11","20261114","BAYLOR","BYU","50028742","NCAAF_20261114_BAYLOR@BYU"
"11","20261114","OREGST","BOISE","50028743","NCAAF_20261114_OREGST@BOISE"
"11","20261114","UNLV","NMEX","50028747","NCAAF_20261114_UNLV@NMEX"
"11","20261114","WYO","UTEP","50028750","NCAAF_20261114_WYO@UTEP"
"11","20261114","MICH","OREG","50028754","NCAAF_20261114_MICH@OREG"
"11","20261114","UTAHST","SDGST","50028755","NCAAF_20261114_UTAHST@SDGST"
"11","20261113","ILL","UCLA","50028756","NCAAF_20261113_ILL@UCLA"
"11","20261114","COLOST","WASHST","50028758","NCAAF_20261114_COLOST@WASHST"
"11","20261114","NDST","HAWAII","50028759","NCAAF_20261114_NDST@HAWAII"
"12","20261117","MIAOH","KENTST","50028760","NCAAF_20261117_MIAOH@KENTST"
"12","20261117","BALLST","OHIO","50028761","NCAAF_20261117_BALLST@OHIO"
"12","20261117","EMICH","WMICH","50028762","NCAAF_20261117_EMICH@WMICH"
"12","20261118","CMICH","BUFF","50028763","NCAAF_20261118_CMICH@BUFF"
"12","20261118","AKRON","UMASS","50028764","NCAAF_20261118_AKRON@UMASS"
"12","20261120","BGREEN","TOLEDO","50028765","NCAAF_20261120_BGREEN@TOLEDO"
"12","20261119","RICE","TEMPLE","50028766","NCAAF_20261119_RICE@TEMPLE"
"12","20261121","VATECH","MIAMI","50028769","NCAAF_20261121_VATECH@MIAMI"
"12","20261120","IOWAST","UCF","50028770","NCAAF_20261120_IOWAST@UCF"
"12","20261121","LAMON","APLST","50028771","NCAAF_20261121_LAMON@APLST"
"12","20261121","ECU","ARMY","50028772","NCAAF_20261121_ECU@ARMY"
"12","20261121","CUSE","BC","50028774","NCAAF_20261121_CUSE@BC"
"12","20261121","COLO","CINCY","50028778","NCAAF_20261121_COLO@CINCY"
"12","20261121","ODU","UCONN","50028780","NCAAF_20261121_ODU@UCONN"
"12","20261120","CLEM","DUKE","50028782","NCAAF_20261120_CLEM@DUKE"
"12","20261121","VANDY","FLA","50028783","NCAAF_20261121_VANDY@FLA"
"12","20261121","SFLA","FAU","50028784","NCAAF_20261121_SFLA@FAU"
"12","20261121","NCST","FSU","50028785","NCAAF_20261121_NCST@FSU"
"12","20261121","WAKE","GATECH","50028787","NCAAF_20261121_WAKE@GATECH"
"12","20261121","PITT","LVILLE","50028790","NCAAF_20261121_PITT@LVILLE"
"12","20261121","GAST","MRSHL","50028791","NCAAF_20261121_GAST@MRSHL"
"12","20261121","UCLA","MICH","50028795","NCAAF_20261121_UCLA@MICH"
"12","20261120","OREG","MICHST","50028796","NCAAF_20261120_OREG@MICHST"
"12","20261121","MEMP","NAVY","50028797","NCAAF_20261121_MEMP@NAVY"
"12","20261121","SMU","ND","50028801","NCAAF_20261121_SMU@ND"
"12","20261121","RUT","PSU","50028802","NCAAF_20261121_RUT@PSU"
"12","20261121","WISC","PURDUE","50028804","NCAAF_20261121_WISC@PURDUE"
"12","20261121","UGA","SC","50028807","NCAAF_20261121_UGA@SC"
"12","20261121","LSU","TENN","50028810","NCAAF_20261121_LSU@TENN"
"12","20261121","UNC","UVA","50028813","NCAAF_20261121_UNC@UVA"
"12","20261121","HOU","WVU","50028815","NCAAF_20261121_HOU@WVU"
"12","20261121","TNCHAT","BAMA","50028818","NCAAF_20261121_TNCHAT@BAMA"
"12","20261121","SAMF","AUBURN","50028819","NCAAF_20261121_SAMF@AUBURN"
"12","20261121","TXTECH","BAYLOR","50028820","NCAAF_20261121_TXTECH@BAYLOR"
"12","20261121","IOWA","ILL","50028826","NCAAF_20261121_IOWA@ILL"
"12","20261121","BYU","KANSAS","50028829","NCAAF_20261121_BYU@KANSAS"
"12","20261121","ARIZ","KSTATE","50028830","NCAAF_20261121_ARIZ@KSTATE"
"12","20261121","CSTCAR","UL","50028832","NCAAF_20261121_CSTCAR@UL"
"12","20261121","ARKST","LATECH","50028833","NCAAF_20261121_ARKST@LATECH"
"12","20261121","NWEST","MINN","50028837","NCAAF_20261121_NWEST@MINN"
"12","20261121","TNTECH","MISSST","50028838","NCAAF_20261121_TNTECH@MISSST"
"12","20261121","UK","MIZZOU","50028840","NCAAF_20261121_UK@MIZZOU"
"12","20261121","OHIOST","NEB","50028843","NCAAF_20261121_OHIOST@NEB"
"12","20261121","NILL","NDST","50028845","NCAAF_20261121_NILL@NDST"
"12","20261121","TXAM","OKLA","50028846","NCAAF_20261121_TXAM@OKLA"
"12","20261121","WOFF","MISS","50028847","NCAAF_20261121_WOFF@MISS"
"12","20261121","SALA","USM","50028850","NCAAF_20261121_SALA@USM"
"12","20261121","UTAH","TCU","50028851","NCAAF_20261121_UTAH@TCU"
"12","20261121","ARK","TEXAS","50028852","NCAAF_20261121_ARK@TEXAS"
"12","20261121","WASHST","TXSTSM","50028854","NCAAF_20261121_WASHST@TXSTSM"
"12","20261121","GAS","TROY","50028856","NCAAF_20261121_GAS@TROY"
"12","20261121","NTEXAS","TULANE","50028857","NCAAF_20261121_NTEXAS@TULANE"
"12","20261121","CHARLO","TULSA","50028858","NCAAF_20261121_CHARLO@TULSA"
"12","20261121","TXSA","UAB","50028859","NCAAF_20261121_TXSA@UAB"
"12","20261120","UTEP","AF","50028863","NCAAF_20261120_UTEP@AF"
"12","20261121","OKLAST","ARIZST","50028864","NCAAF_20261121_OKLAST@ARIZST"
"12","20261121","SDGST","BOISE","50028865","NCAAF_20261121_SDGST@BOISE"
"12","20261120","NMEX","WYO","50028871","NCAAF_20261120_NMEX@WYO"
"12","20261121","STNFRD","CAL","50028874","NCAAF_20261121_STNFRD@CAL"
"12","20261121","COLOST","FRESNO","50028876","NCAAF_20261121_COLOST@FRESNO"
"12","20261121","HAWAII","NEVADA","50028877","NCAAF_20261121_HAWAII@NEVADA"
"12","20261121","UTAHST","OREGST","50028878","NCAAF_20261121_UTAHST@OREGST"
"12","20261121","UNLV","SJST","50028880","NCAAF_20261121_UNLV@SJST"
"12","20261121","MD","USC","50028882","NCAAF_20261121_MD@USC"
"12","20261121","IND","WASH","50028883","NCAAF_20261121_IND@WASH"
"13","20261124","KENTST","EMICH","50028887","NCAAF_20261124_KENTST@EMICH"
"13","20261124","MIAOH","WMICH","50028888","NCAAF_20261124_MIAOH@WMICH"
"13","20261126","TCU","TXTECH","50028889","NCAAF_20261126_TCU@TXTECH"
"13","20261127","BUFF","AKRON","50028891","NCAAF_20261127_BUFF@AKRON"
"13","20261127","FAU","ECU","50028892","NCAAF_20261127_FAU@ECU"
"13","20261127","FLA","FSU","50028893","NCAAF_20261127_FLA@FSU"
"13","20261127","TOLEDO","OHIO","50028894","NCAAF_20261127_TOLEDO@OHIO"
"13","20261127","TULANE","SFLA","50028895","NCAAF_20261127_TULANE@SFLA"
"13","20261127","NEB","IOWA","50028896","NCAAF_20261127_NEB@IOWA"
"13","20261127","TEMPLE","MEMP","50028897","NCAAF_20261127_TEMPLE@MEMP"
"13","20261127","MISSST","MISS","50028898","NCAAF_20261127_MISSST@MISS"
"13","20261127","TEXAS","TXAM","50028899","NCAAF_20261127_TEXAS@TXAM"
"13","20261127","TULSA","TXSA","50028900","NCAAF_20261127_TULSA@TXSA"
"13","20261127","WVU","UTAH","50028901","NCAAF_20261127_WVU@UTAH"
"13","20261127","APLST","SALA","50028902","NCAAF_20261127_APLST@SALA"
"13","20261128","CMICH","BALLST","50028903","NCAAF_20261128_CMICH@BALLST"
"13","20261128","UMASS","BGREEN","50028904","NCAAF_20261128_UMASS@BGREEN"
"13","20261128","NAVY","CHARLO","50028905","NCAAF_20261128_NAVY@CHARLO"
"13","20261128","SC","CLEM","50028906","NCAAF_20261128_SC@CLEM"
"13","20261128","JAXST","DE","50028907","NCAAF_20261128_JAXST@DE"
"13","20261128","GATECH","UGA","50028909","NCAAF_20261128_GATECH@UGA"
"13","20261128","LATECH","GAS","50028910","NCAAF_20261128_LATECH@GAS"
"13","20261128","UL","GAST","50028911","NCAAF_20261128_UL@GAST"
"13","20261128","PURDUE","IND","50028912","NCAAF_20261128_PURDUE@IND"
"13","20261128","CSTCAR","JMAD","50028913","NCAAF_20261128_CSTCAR@JMAD"
"13","20261128","LVILLE","UK","50028915","NCAAF_20261128_LVILLE@UK"
"13","20261128","PSU","MD","50028916","NCAAF_20261128_PSU@MD"
"13","20261128","BC","MIAMI","50028917","NCAAF_20261128_BC@MIAMI"
"13","20261128","NCST","UNC","50028918","NCAAF_20261128_NCST@UNC"
"13","20261128","MICH","OHIOST","50028919","NCAAF_20261128_MICH@OHIOST"
"13","20261128","USM","ODU","50028920","NCAAF_20261128_USM@ODU"
"13","20261128","MICHST","RUT","50028921","NCAAF_20261128_MICHST@RUT"
"13","20261128","ND","CUSE","50028922","NCAAF_20261128_ND@CUSE"
"13","20261128","UVA","VATECH","50028923","NCAAF_20261128_UVA@VATECH"
"13","20261128","DUKE","WAKE","50028924","NCAAF_20261128_DUKE@WAKE"
"13","20261128","AUBURN","BAMA","50028925","NCAAF_20261128_AUBURN@BAMA"
"13","20261128","LSU","ARK","50028926","NCAAF_20261128_LSU@ARK"
"13","20261128","TROY","ARKST","50028927","NCAAF_20261128_TROY@ARKST"
"13","20261128","BAYLOR","HOU","50028928","NCAAF_20261128_BAYLOR@HOU"
"13","20261128","KSTATE","IOWAST","50028929","NCAAF_20261128_KSTATE@IOWAST"
"13","20261128","MRSHL","LAMON","50028930","NCAAF_20261128_MRSHL@LAMON"
"13","20261128","OKLA","MIZZOU","50028931","NCAAF_20261128_OKLA@MIZZOU"
"13","20261128","UAB","NTEXAS","50028932","NCAAF_20261128_UAB@NTEXAS"
"13","20261128","UTEP","NILL","50028933","NCAAF_20261128_UTEP@NILL"
"13","20261128","ILL","NWEST","50028934","NCAAF_20261128_ILL@NWEST"
"13","20261128","KANSAS","OKLAST","50028935","NCAAF_20261128_KANSAS@OKLAST"
"13","20261128","ARMY","RICE","50028936","NCAAF_20261128_ARMY@RICE"
"13","20261128","TENN","VANDY","50028939","NCAAF_20261128_TENN@VANDY"
"13","20261127","MINN","WISC","50028940","NCAAF_20261127_MINN@WISC"
"13","20261128","ARIZST","ARIZ","50028941","NCAAF_20261128_ARIZST@ARIZ"
"13","20261128","CINCY","BYU","50028942","NCAAF_20261128_CINCY@BYU"
"13","20261128","UCF","COLO","50028943","NCAAF_20261128_UCF@COLO"
"13","20261127","AF","NMEX","50028944","NCAAF_20261127_AF@NMEX"
"13","20261128","UCONN","WYO","50028945","NCAAF_20261128_UCONN@WYO"
"13","20261128","PITT","CAL","50028946","NCAAF_20261128_PITT@CAL"
"13","20261128","WASH","OREG","50028947","NCAAF_20261128_WASH@OREG"
"13","20261127","NDST","SJST","50028948","NCAAF_20261127_NDST@SJST"
"13","20261128","SMU","STNFRD","50028949","NCAAF_20261128_SMU@STNFRD"
"13","20261128","USC","UCLA","50028950","NCAAF_20261128_USC@UCLA"
"13","20261128","NEVADA","UNLV","50028951","NCAAF_20261128_NEVADA@UNLV"
"13","20261128","SACST","HAWAII","50028952","NCAAF_20261128_SACST@HAWAII"
"14","20261212","NAVY","ARMY","50028953","NCAAF_20261212_NAVY@ARMY"
"4","20260926","MTSU","JAXST","50028977","NCAAF_20260926_MTSU@JAXST"
"9","20261027","DE","WKY","50028978","NCAAF_20261027_DE@WKY"
"12","20261121","FIU","KENSAW","50028979","NCAAF_20261121_FIU@KENSAW"
"13","20261128","LIB","MOST","50028980","NCAAF_20261128_LIB@MOST"
"4","20260925","ARMY","TEMPLE","50029080","NCAAF_20260925_ARMY@TEMPLE"
"5","20261001","WKY","NMEXST","50029081","NCAAF_20261001_WKY@NMEXST"
"6","20261007","NMEXST","FIU","50029082","NCAAF_20261007_NMEXST@FIU"
"6","20261008","MOST","WKY","50029083","NCAAF_20261008_MOST@WKY"
"7","20261013","FIU","JAXST","50029084","NCAAF_20261013_FIU@JAXST"
"7","20261013","DE","MTSU","50029085","NCAAF_20261013_DE@MTSU"
"7","20261014","KENSAW","MOST","50029086","NCAAF_20261014_KENSAW@MOST"
"7","20261014","WKY","SAMST","50029087","NCAAF_20261014_WKY@SAMST"
"8","20261020","MOST","DE","50029088","NCAAF_20261020_MOST@DE"
"8","20261022","LIB","KENSAW","50029089","NCAAF_20261022_LIB@KENSAW"
"8","20261021","NMEXST","SAMST","50029090","NCAAF_20261021_NMEXST@SAMST"
"9","20261027","SAMST","MOST","50029091","NCAAF_20261027_SAMST@MOST"
"9","20261028","KENSAW","MTSU","50029092","NCAAF_20261028_KENSAW@MTSU"
"9","20261028","JAXST","NMEXST","50029093","NCAAF_20261028_JAXST@NMEXST"
"10","20261107","MOST","FIU","50029094","NCAAF_20261107_MOST@FIU"
"10","20261107","DE","KENSAW","50029095","NCAAF_20261107_DE@KENSAW"
"10","20261107","SAMST","JAXST","50029096","NCAAF_20261107_SAMST@JAXST"
"10","20261107","WKY","MTSU","50029097","NCAAF_20261107_WKY@MTSU"
"12","20261121","WKY","LIB","50029098","NCAAF_20261121_WKY@LIB"
"12","20261121","MOST","JAXST","50029099","NCAAF_20261121_MOST@JAXST"
"12","20261121","MTSU","SAMST","50029100","NCAAF_20261121_MTSU@SAMST"
"12","20261121","DE","NMEXST","50029101","NCAAF_20261121_DE@NMEXST"
"13","20261128","SAMST","FIU","50029102","NCAAF_20261128_SAMST@FIU"
"13","20261128","NMEXST","MTSU","50029103","NCAAF_20261128_NMEXST@MTSU"
"13","20261128","KENSAW","WKY","50029104","NCAAF_20261128_KENSAW@WKY"
